claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud
24140,63,F,0.0,87,41413,1,1,Own,50039,2/2/2016,Tuesday,Parking Lot,0,0.0,92,Phone,0,5196.163933,4.0,Compact,12388.44167,black,26409.142330000002,0
24141,39,M,0.0,78,36636,0,1,Rent,80109,12/30/2016,Friday,Local,0,0.0,19,Online,1,5607.430877000001,0.0,Large,23126.06391,gray,11190.2623,0
24143,24,F,0.0,92,31774,0,1,Rent,50025,8/13/2015,Thursday,Local,1,0.0,1,Online,1,5175.932704,5.0,Large,15670.76545,white,33367.11875,1
24145,30,M,0.0,94,34012,1,1,Own,15006,11/17/2015,Tuesday,Local,0,1.0,5,Phone,1,5851.4504289999995,0.0,Compact,22171.35126,other,13555.854,0
24148,44,F,0.0,72,37827,0,0,Own,80037,6/5/2015,Friday,Parking Lot,0,0.0,4,Broker,1,5457.952967,7.0,Medium,13368.976509999999,gray,20053.68908,0
24149,40,M,1.0,72,36888,1,0,Own,20124,12/3/2015,Thursday,Parking Lot,0,0.0,98,Broker,0,2148.5829059999996,5.0,Large,7732.5677129999995,silver,8303.191343999999,0
24150,28,F,1.0,83,33330,1,0,Rent,80016,5/28/2016,Saturday,Parking Lot,4,0.0,70,Online,1,3232.031871,7.0,Medium,13302.55942,silver,31135.98496,0
24152,33,M,1.0,81,34970,1,1,Own,85029,11/15/2016,Tuesday,Local,0,1.0,50,Phone,1,4812.9420310000005,7.0,Large,33647.01236,gray,29692.32767,1
24155,29,M,1.0,90,33680,1,0,Rent,85032,4/30/2016,Saturday,Highway,1,0.0,41,Online,1,5476.110422,1.0,Compact,13974.00406,blue,14307.6059,0
24158,62,M,1.0,83,41267,1,0,Own,15001,7/8/2015,Wednesday,Local,0,0.0,93,Broker,1,1269.88931,5.0,Large,32246.527019999998,silver,22391.994730000002,0
24159,40,F,1.0,75,36881,1,1,Own,85043,3/1/2015,Sunday,Highway,3,1.0,84,Broker,1,4116.723571,6.0,Compact,10155.45078,white,14924.704430000002,0
24160,62,F,0.0,80,41268,1,1,Rent,50021,3/29/2015,Sunday,Parking Lot,0,0.0,1,Phone,1,5897.287487,5.0,Medium,13822.71053,white,13046.84324,0
24161,44,F,1.0,52,37828,1,0,Rent,85038,6/20/2015,Saturday,Highway,3,0.0,5,Broker,1,2283.48985,5.0,Compact,27357.62886,gray,23846.88928,0
24162,51,M,1.0,54,39317,0,1,Rent,50028,1/9/2015,Friday,Highway,0,1.0,100,Broker,0,8137.487925,3.0,Medium,29150.46638,silver,26167.3296,0
24163,48,F,1.0,59,38710,0,0,Rent,80027,7/4/2015,Saturday,Highway,1,0.0,98,Broker,1,2874.714865,3.0,Large,21492.198640000002,black,83394.00812,0
24164,38,M,1.0,60,36374,0,1,Rent,85055,3/27/2016,Sunday,Local,0,0.0,50,Broker,0,4934.2835509999995,2.0,Large,59347.9315,red,32247.63414,0
24165,37,F,1.0,76,36113,1,1,Rent,15025,4/24/2015,Friday,Parking Lot,0,0.0,0,Broker,1,4960.978650999999,2.0,Large,24610.600769999997,white,44645.98839,0
24166,30,F,1.0,51,33986,1,1,Own,50022,3/28/2016,Monday,Highway,1,0.0,51,Broker,1,8619.282545999999,5.0,Large,5376.952454,black,12196.46995,0
24167,47,F,1.0,94,38501,1,1,Own,50009,1/18/2016,Monday,Local,0,0.0,35,Broker,1,2219.594845,6.0,Large,26533.26037,white,6717.798187,0
24170,39,M,1.0,59,36630,0,1,Own,15017,10/14/2016,Friday,Local,0,0.0,46,Phone,1,5491.069955,4.0,Large,21120.91636,black,17444.24439,0
24171,65,M,1.0,61,41749,1,1,Own,85074,3/9/2016,Wednesday,Parking Lot,2,0.0,48,Broker,1,2322.4577289999997,4.0,Compact,26384.09373,blue,24309.220419999998,0
24172,43,M,1.0,73,37618,1,0,Own,85005,4/1/2016,Friday,Parking Lot,0,1.0,3,Phone,0,3526.165057,4.0,Large,46885.73275,silver,31571.515860000003,0
24173,45,M,1.0,92,38054,1,1,Rent,85035,2/23/2015,Monday,Local,0,0.0,49,Broker,1,4386.274047,3.0,Compact,9813.631651,red,27067.931989999997,0
24174,44,M,1.0,81,37833,1,0,Rent,80034,10/16/2016,Sunday,Highway,0,0.0,29,Phone,1,2795.224525,4.0,Medium,19442.403919999997,white,45913.33925,0
24176,29,M,1.0,47,33678,1,1,Own,20124,8/3/2015,Monday,Highway,0,1.0,50,Online,1,10154.03948,10.0,Medium,29328.20507,silver,12629.11777,1
24178,65,F,1.0,66,41738,0,0,Rent,85055,6/2/2016,Thursday,Local,2,0.0,98,Broker,1,4301.742583,6.0,Medium,40148.28855,blue,22854.72593,0
24179,76,M,1.0,81,43307,0,0,Rent,20135,3/4/2015,Wednesday,Parking Lot,1,0.0,20,Phone,1,8590.210526,9.0,Compact,23151.84844,silver,38195.60745,0
24180,34,F,1.0,79,35257,1,1,Own,85006,1/25/2015,Sunday,Highway,0,0.0,61,Broker,1,4896.298783,8.0,Medium,19923.50421,white,22571.64764,1
24184,41,M,0.0,79,37127,1,0,Rent,80006,4/9/2015,Thursday,Highway,0,1.0,42,Broker,0,5118.274773,4.0,Compact,29523.726510000004,silver,18096.06826,0
24186,34,F,1.0,86,35258,1,1,Rent,15046,4/5/2016,Tuesday,Parking Lot,3,0.0,6,Phone,1,5100.435845,1.0,Compact,28954.59157,other,22404.299430000003,0
24187,32,F,1.0,85,34652,1,1,Own,20129,7/27/2015,Monday,Local,1,1.0,67,Phone,1,4834.571321,6.0,Medium,33445.54114,white,57651.73847999999,0
24188,33,F,0.0,79,34964,1,1,Own,80002,3/29/2016,Tuesday,Local,1,0.0,66,Online,1,5607.702310000001,6.0,Medium,64754.17732,gray,35160.79662,0
24189,36,F,0.0,89,35826,0,1,Own,80024,10/20/2016,Thursday,Local,1,0.0,10,Phone,1,1832.9598399999998,3.0,Large,14188.048999999999,red,13382.777740000001,1
24190,48,M,1.0,76,38728,1,0,Own,85018,7/22/2016,Friday,Parking Lot,0,0.0,1,Broker,0,3482.5249289999997,6.0,Compact,63703.63069,gray,58591.93064,0
24196,37,M,1.0,78,36116,1,0,Own,50025,12/10/2015,Thursday,Parking Lot,1,0.0,100,Phone,0,6903.817773000001,7.0,Compact,28770.900810000003,blue,22529.29226,0
24200,53,F,0.0,79,39694,1,1,Own,85072,10/31/2015,Saturday,Highway,0,0.0,3,Broker,1,5910.706574,3.0,Large,20837.11504,white,15772.855169999999,0
24201,53,M,1.0,77,39690,1,0,Own,15021,1/30/2015,Friday,Local,1,0.0,69,Phone,1,4750.130233,2.0,Large,17554.81581,gray,13025.57848,0
24202,52,M,1.0,79,39521,0,0,Own,20142,1/10/2015,Saturday,Highway,0,0.0,28,Online,0,2181.707585,7.0,Large,27042.655319999998,red,33023.00805,0
24204,33,M,1.0,74,34976,1,1,Rent,85025,12/23/2016,Friday,Highway,0,0.0,0,Broker,0,2992.1313219999997,4.0,Medium,28837.11688,silver,27323.18631,0
24205,27,M,1.0,87,32938,1,0,Rent,15019,3/28/2016,Monday,Highway,1,0.0,96,Phone,1,3151.5238449999997,9.0,Compact,16138.72174,other,18349.54275,0
24207,56,M,1.0,93,40247,1,0,Rent,50047,1/30/2016,Saturday,Parking Lot,0,0.0,49,Broker,1,2096.881852,6.0,Medium,33873.79368,blue,38206.95982,0
24209,47,F,0.0,86,38492,1,0,Own,15001,10/9/2016,Sunday,Highway,2,0.0,82,Broker,1,2447.449921,5.0,Compact,59953.57166,black,46296.11826,1
24210,37,F,1.0,72,36116,1,1,Rent,85043,3/24/2015,Tuesday,Highway,0,1.0,98,Broker,0,2955.60352,7.0,Medium,12592.90918,black,10725.58883,0
24212,43,M,0.0,64,37614,1,1,Rent,85030,4/11/2016,Monday,Local,0,1.0,67,Broker,1,2661.3012510000003,6.0,Medium,5411.829433,black,5961.584468,1
24214,52,F,1.0,86,39516,1,1,Own,85028,6/1/2016,Wednesday,Local,0,0.0,95,Phone,1,7112.5409150000005,6.0,Medium,22604.56082,red,13122.95569,0
24216,75,F,1.0,86,43178,1,0,Own,15026,7/10/2016,Sunday,Highway,0,0.0,88,Phone,1,2945.918494,4.0,Compact,23903.16116,white,9872.994277,0
24218,26,M,0.0,45,32591,1,1,Rent,50032,12/20/2016,Tuesday,Local,2,0.0,50,Online,1,4206.047703,5.0,Compact,47124.13078,black,8878.459959,1
24219,36,M,0.0,39,35826,1,1,Own,15001,8/19/2016,Friday,Parking Lot,0,1.0,0,Broker,0,6006.05823,3.0,Compact,16158.248609999999,blue,21100.05744,0
24221,32,M,0.0,62,34666,1,1,Own,15025,8/24/2016,Wednesday,Parking Lot,0,0.0,82,Broker,0,3025.94654,4.0,Compact,45892.38617,gray,8570.687083,0
24223,45,F,1.0,91,38068,1,1,Own,15025,2/16/2015,Monday,Local,1,0.0,84,Broker,1,6247.7762170000005,5.0,Large,21523.55686,other,12640.31552,1
24224,49,M,0.0,76,38905,1,1,Own,50055,9/21/2016,Wednesday,Local,0,1.0,92,Broker,1,4121.565821,3.0,Medium,12519.936590000001,white,28565.29503,1
24228,38,M,1.0,52,36375,0,0,Rent,20124,9/13/2016,Tuesday,Local,0,0.0,49,Broker,1,4656.051391,1.0,Medium,39909.30975,blue,13981.88631,0
24229,33,M,1.0,86,34955,0,0,Own,50001,11/22/2015,Sunday,Highway,0,0.0,94,Broker,1,1819.890951,5.0,Medium,39214.264689999996,other,24550.58036,0
24230,36,M,1.0,77,35834,0,1,Rent,50055,4/13/2016,Wednesday,Parking Lot,0,,64,Broker,0,5274.07,7.0,Compact,9572.318181,white,33200.782210000005,0
24231,43,M,1.0,81,37620,1,1,Own,20102,8/26/2016,Friday,Local,0,0.0,88,Broker,0,2576.425416,3.0,Large,22747.811690000002,black,19816.958169999998,1
24233,38,M,1.0,59,36377,1,1,Own,85082,4/22/2015,Wednesday,Local,0,0.0,3,Broker,0,4101.4495560000005,4.0,Large,18384.66455,black,25399.19641,0
24235,54,F,1.0,59,39892,0,0,Own,85037,10/3/2016,Monday,Parking Lot,0,0.0,56,Phone,0,7004.898937000001,4.0,Medium,11719.4928,blue,6244.923445,0
24237,41,M,1.0,84,37133,1,0,Own,20135,1/11/2015,Sunday,Local,1,0.0,48,Broker,1,6203.096781,7.0,Large,19305.907369999997,gray,30964.086539999997,1
24240,64,M,1.0,89,41599,1,0,Own,15001,4/11/2015,Saturday,Local,0,1.0,78,Broker,1,2072.695472,5.0,Compact,29754.59573,blue,16690.4534,0
24241,42,M,0.0,94,37374,1,1,Own,20165,10/27/2016,Thursday,Local,0,0.0,65,Phone,1,2260.438226,2.0,Compact,40070.5433,white,16918.9757,0
24242,49,F,0.0,68,38927,1,1,Own,50026,8/15/2015,Saturday,Highway,1,0.0,67,Broker,1,4499.569420000001,4.0,Large,36647.84785,black,19261.83366,1
24243,55,F,1.0,87,40061,1,0,Rent,80028,2/19/2016,Friday,Local,0,0.0,16,Broker,0,2006.2712980000001,1.0,Compact,12395.27874,gray,14742.220180000002,0
24244,41,F,0.0,61,37130,0,0,Rent,50032,2/26/2015,Thursday,Parking Lot,2,0.0,99,Phone,1,9924.203859000001,8.0,Large,27050.55255,white,10752.50789,1
24245,26,M,0.0,88,32587,0,0,Rent,50002,10/2/2016,Sunday,Highway,0,0.0,5,Online,1,2616.020121,7.0,Medium,58082.938129999995,red,17809.26345,0
24246,52,M,1.0,84,39525,0,0,Own,80015,11/10/2015,Tuesday,Local,0,0.0,60,Broker,1,2869.946564,5.0,Compact,40990.06379,white,27646.35137,0
24248,70,M,1.0,65,42497,1,1,Own,20142,7/7/2016,Thursday,Parking Lot,0,0.0,1,Broker,0,4728.338033,4.0,Large,22706.33613,red,22273.97365,0
24250,36,F,1.0,60,35847,1,1,Rent,20102,7/11/2016,Monday,Parking Lot,0,0.0,2,Phone,0,5553.623262,7.0,Compact,15825.70705,white,7506.481677,0
24252,42,M,1.0,78,37377,0,0,Rent,15035,10/31/2016,Monday,Highway,0,0.0,67,Broker,0,3803.352004,4.0,Compact,40881.51324,red,25149.41479,0
24253,24,M,1.0,93,31794,1,0,Own,85028,2/29/2016,Monday,Local,0,0.0,60,Phone,1,3310.986915,4.0,Large,17911.600319999998,blue,16922.29926,0
24255,48,F,1.0,65,38735,1,1,Own,15012,4/18/2016,Monday,Local,0,0.0,55,Phone,0,2598.325921,7.0,Compact,21323.01157,blue,20994.864990000002,0
24256,44,M,1.0,81,37831,1,1,Own,20106,5/17/2015,Sunday,Local,0,0.0,90,Phone,1,5796.736483,6.0,Compact,8706.639990000001,white,14585.66004,0
24257,41,F,1.0,90,37147,1,0,Own,80020,11/6/2016,Sunday,Local,0,0.0,31,Broker,1,7988.3064890000005,2.0,Compact,35578.558619999996,black,41378.13396,0
24259,44,M,0.0,77,37833,1,1,Own,20146,3/30/2015,Monday,Highway,0,1.0,72,Phone,0,5527.370629,6.0,Compact,17296.061859999998,gray,32436.951339999996,0
24261,46,F,1.0,59,38286,1,1,Rent,85003,4/7/2016,Thursday,Highway,0,1.0,49,Broker,0,5083.451346,6.0,Compact,32700.180739999996,white,20035.34919,0
24262,42,M,1.0,78,37375,1,0,Rent,80033,11/25/2016,Friday,Local,0,0.0,97,Phone,0,10893.43356,4.0,Compact,47887.07476,white,21078.04246,0
24263,40,M,1.0,52,36880,1,0,Own,50013,10/24/2015,Saturday,Parking Lot,0,0.0,75,Broker,0,4486.903541,1.0,Large,21519.68721,black,24266.75945,0
24264,34,F,1.0,52,35257,1,1,Own,15026,7/22/2015,Wednesday,Parking Lot,0,0.0,59,Broker,1,3765.5572810000003,4.0,Compact,25062.36826,silver,27711.569689999997,0
24267,45,M,1.0,82,38065,1,1,Own,20117,12/9/2015,Wednesday,Local,0,1.0,60,Phone,1,4685.7927549999995,7.0,Compact,43883.898369999995,red,15333.16265,0
24268,61,M,0.0,75,41121,1,0,Rent,50025,1/6/2015,Tuesday,Parking Lot,0,1.0,38,Phone,1,12213.1474,6.0,Large,20676.877230000002,red,19701.515769999998,0
24270,41,M,0.0,33,37131,1,1,Own,50011,2/22/2015,Sunday,Parking Lot,3,0.0,22,Broker,1,8430.892762000001,3.0,Large,19346.53253,silver,13791.95926,0
24271,47,M,1.0,84,38501,1,1,Own,20107,5/11/2016,Wednesday,Parking Lot,0,0.0,51,Broker,0,4542.582521,7.0,Medium,20323.33766,white,17921.24096,0
24272,54,M,1.0,58,39864,1,0,Own,85017,12/30/2015,Wednesday,Parking Lot,0,0.0,95,Broker,0,3396.037075,8.0,Large,15754.58411,blue,35733.39858,0
24274,42,F,1.0,62,37379,0,1,Rent,50039,6/12/2015,Friday,Highway,1,1.0,7,Phone,1,2562.284609,5.0,Medium,51050.33339,silver,24871.989840000002,1
24277,40,M,1.0,87,36880,1,0,Own,20106,8/11/2015,Tuesday,Highway,0,0.0,49,Broker,1,2093.7680530000002,8.0,Medium,8977.804634,silver,6487.021538,0
24288,39,M,1.0,77,36635,0,1,Rent,50033,11/22/2016,Tuesday,Local,0,0.0,100,Online,1,2618.597248,5.0,Medium,37755.47498,silver,20611.735630000003,1
24290,50,F,0.0,90,39135,1,1,Own,50025,6/24/2016,Friday,Local,2,0.0,100,Phone,0,7716.856790000001,4.0,Large,13249.49969,other,23246.20167,0
24292,46,F,1.0,98,38279,1,0,Own,85076,10/22/2016,Saturday,Local,0,1.0,76,Phone,0,6261.237731,2.0,Medium,44954.57744,gray,63511.52507,0
24293,42,F,1.0,72,37369,1,0,Rent,20153,4/16/2016,Saturday,Local,0,0.0,25,Phone,1,5721.728408,9.0,Large,9686.962037000001,gray,14109.723030000001,0
24294,47,F,1.0,88,38500,0,1,Own,20116,1/16/2016,Saturday,Parking Lot,0,0.0,0,Broker,1,3725.6483270000003,4.0,Large,65808.71536,blue,30225.565789999997,0
24295,46,F,1.0,66,38283,1,1,Own,50001,10/29/2016,Saturday,Local,1,1.0,33,Phone,1,3473.0210270000002,7.0,Compact,36143.21618,white,26317.72066,0
24298,44,M,1.0,65,37844,1,1,Own,85007,12/4/2015,Friday,Parking Lot,0,0.0,94,Broker,0,4689.910261999999,6.0,Compact,9414.08178,silver,27885.230369999997,0
24299,62,M,1.0,74,41278,1,0,Own,80011,9/6/2015,Sunday,Parking Lot,0,1.0,61,Broker,1,8943.746753,5.0,Compact,7494.249225,blue,35775.54202,0
24300,37,M,1.0,81,36086,0,1,Rent,85071,9/6/2015,Sunday,Local,0,0.0,6,Broker,1,4615.426652,6.0,Medium,29442.179610000003,gray,13339.419890000001,1
24301,50,F,1.0,80,39132,1,1,Own,15059,10/17/2015,Saturday,Parking Lot,0,0.0,32,Online,0,1803.702943,8.0,Medium,48004.5944,gray,41633.00506,0
24305,44,M,1.0,64,37851,1,0,Rent,20148,2/27/2015,Friday,Local,0,1.0,50,Broker,1,6147.633604,4.0,Medium,30458.277960000003,gray,36979.10795,0
24306,45,F,1.0,58,38056,1,1,Own,50047,10/19/2016,Wednesday,Local,0,0.0,0,Broker,0,4928.943838,3.0,Medium,55837.9197,red,27027.3027,0
24307,46,M,1.0,84,38299,1,1,Rent,15006,12/9/2016,Friday,Highway,0,0.0,51,Phone,1,2796.909507,4.0,Large,23798.54101,other,5074.884288,0
24308,39,F,1.0,77,36638,1,0,Rent,80022,8/23/2015,Sunday,Parking Lot,0,0.0,92,Broker,1,1635.409559,5.0,Compact,66600.10293,white,41696.29895,0
24309,77,M,1.0,68,43419,0,1,Rent,80044,3/21/2016,Monday,Local,0,0.0,26,Broker,0,5082.098032,5.0,Compact,26604.02508,silver,30425.23396,0
24311,32,M,1.0,74,34678,1,0,Own,15038,5/26/2016,Thursday,Local,0,0.0,85,Phone,1,3727.369231,4.0,Compact,36267.8675,blue,43778.25055,0
24312,55,M,1.0,69,40086,1,0,Rent,15009,11/19/2015,Thursday,Local,0,0.0,50,Phone,1,3045.719273,5.0,Large,32076.713239999997,other,20702.43126,0
24314,41,F,1.0,65,37131,1,0,Rent,80026,7/30/2016,Saturday,Parking Lot,0,1.0,50,Broker,0,4874.8465719999995,7.0,Large,9738.729197,gray,7533.823101999999,0
24315,30,F,0.0,94,34010,1,0,Own,15001,4/6/2015,Monday,Local,0,0.0,6,Phone,0,4748.26075,2.0,Medium,5612.317817,white,10769.59871,0
24317,47,F,0.0,60,38501,1,0,Own,15022,7/27/2016,Wednesday,Highway,1,1.0,1,Broker,0,2711.898843,6.0,Medium,18765.48177,white,29321.49859,1
24320,25,M,1.0,83,32182,1,1,Rent,20103,9/25/2016,Sunday,Local,1,0.0,77,Online,1,5172.0044960000005,5.0,Medium,5130.29713,white,20739.361119999998,0
24322,57,M,1.0,90,40427,1,1,Rent,15055,11/18/2016,Friday,Local,0,0.0,51,Broker,1,2795.075845,8.0,Medium,22577.5851,white,22779.58806,0
24327,52,M,0.0,87,39523,1,1,Own,50049,11/17/2015,Tuesday,Parking Lot,2,0.0,65,Broker,1,14839.881319999999,3.0,Large,23739.398240000002,silver,18254.381380000003,0
24328,64,F,0.0,89,41593,1,1,Rent,50037,3/4/2015,Wednesday,Local,0,0.0,100,Broker,1,6912.1196,9.0,Compact,33902.544819999996,gray,20471.5381,0
24331,30,M,0.0,89,34003,1,0,Own,80022,10/8/2016,Saturday,Highway,0,0.0,55,Broker,1,4115.499226,2.0,Medium,28276.40223,white,22183.82014,0
24333,63,M,1.0,53,41430,1,0,Rent,50034,2/4/2015,Wednesday,Parking Lot,0,0.0,5,Phone,0,4107.713154,3.0,Large,26130.62338,gray,27316.324689999998,0
24334,42,M,1.0,93,37373,1,1,Rent,85022,1/14/2015,Wednesday,Highway,5,0.0,91,Phone,1,1790.820125,9.0,Large,28333.42913,black,12231.271190000001,1
24336,49,F,1.0,52,38929,1,1,Own,20109,9/4/2016,Sunday,Local,0,1.0,47,Broker,0,3337.368644,4.0,Compact,58000.782589999995,blue,6807.675331999999,0
24337,31,M,1.0,87,34331,1,0,Own,20130,6/24/2015,Wednesday,Local,0,0.0,5,Phone,0,4643.52888,7.0,Medium,31289.68807,red,13623.33477,0
24338,62,F,1.0,90,41282,0,0,Own,15012,9/2/2015,Wednesday,Parking Lot,0,0.0,88,Phone,1,5761.002151,5.0,Medium,6530.432281,other,76505.46708999999,0
24339,53,F,1.0,39,39710,1,1,Own,80027,7/28/2016,Thursday,Local,0,0.0,54,Broker,1,1397.740104,7.0,Large,7391.531812,white,11883.65514,0
24341,46,M,1.0,74,38280,1,1,Rent,15007,4/17/2015,Friday,Local,0,1.0,25,Broker,1,4419.1259789999995,6.0,Large,17114.04391,white,18735.53692,1
24342,34,F,1.0,65,35260,0,0,Own,20146,8/23/2015,Sunday,Highway,0,0.0,7,Broker,1,3403.771467,0.0,Medium,22747.07645,gray,26627.26375,0
24343,54,M,1.0,88,39879,1,1,Own,15025,3/18/2016,Friday,Parking Lot,3,0.0,50,Broker,1,3731.79125,9.0,Large,4737.291118,other,12544.74522,0
24344,27,M,1.0,73,32971,1,1,Rent,80007,3/28/2015,Saturday,Local,2,1.0,50,Online,0,5487.636039999999,1.0,Compact,48028.183860000005,white,17592.061830000002,0
24345,32,F,1.0,92,34663,1,1,Own,20111,6/21/2015,Sunday,Highway,0,0.0,33,Broker,0,3671.6782049999997,4.0,Compact,20966.07535,blue,12474.033640000001,1
24349,43,M,1.0,91,37586,1,1,Rent,20102,8/30/2016,Tuesday,Local,0,0.0,5,Phone,0,1822.424105,4.0,Large,36882.43307,silver,9367.864916,1
24350,48,F,1.0,71,38712,1,0,Rent,80014,5/10/2016,Tuesday,Local,2,0.0,95,Broker,1,10000.30494,5.0,Compact,38182.62714,blue,46804.36286,0
24352,30,F,1.0,55,34024,0,1,Own,15020,7/19/2015,Sunday,Local,0,0.0,90,Broker,0,5677.300907,5.0,Compact,10286.63011,black,14067.89999,0
24353,22,F,1.0,83,30923,1,0,Rent,15009,11/28/2016,Monday,Local,1,0.0,75,Online,1,3907.066886,9.0,Large,30438.34418,black,12202.80821,0
24357,56,F,1.0,81,40245,1,0,Own,50031,5/19/2016,Thursday,Local,0,1.0,67,Broker,1,3722.8279409999996,4.0,Medium,24485.58125,white,22952.75611,0
24358,38,F,1.0,75,36368,1,1,Own,85036,9/21/2016,Wednesday,Local,0,0.0,100,Phone,1,2497.621898,4.0,Large,13377.826720000001,silver,14506.719490000001,0
24359,60,M,1.0,96,40937,0,1,Rent,85009,8/15/2016,Monday,Highway,1,1.0,4,Phone,1,3899.290742,4.0,Compact,23094.56564,red,17894.80276,0
24361,30,M,0.0,51,34015,0,0,Own,80101,3/1/2016,Tuesday,Parking Lot,0,0.0,13,Broker,0,8041.428281,4.0,Compact,22497.89368,red,18140.45653,0
24364,34,M,0.0,80,35256,1,0,Rent,20155,5/26/2016,Thursday,Local,1,0.0,1,Broker,1,4632.431082,3.0,Medium,13671.33738,blue,21828.51268,1
24365,41,M,0.0,91,37144,0,0,Rent,20148,12/12/2016,Monday,Parking Lot,0,0.0,1,Phone,1,2630.14059,2.0,Medium,20369.62774,other,28241.31663,0
24367,64,M,1.0,65,41592,1,0,Rent,20117,10/20/2015,Tuesday,Local,0,1.0,28,Online,1,3363.7567369999997,3.0,Medium,28963.412389999998,silver,52825.72382,0
24369,50,M,0.0,46,39119,0,0,Rent,15031,2/13/2015,Friday,Highway,1,1.0,80,Broker,1,5724.701690999999,11.0,Large,15916.834169999998,red,11149.674640000001,0
24373,49,F,1.0,82,38921,0,1,Rent,20160,12/23/2015,Wednesday,Local,0,0.0,96,Broker,0,2906.545772,7.0,Medium,17870.07407,other,7002.456506999999,1
24374,24,F,0.0,78,31777,1,0,Rent,50034,11/19/2015,Thursday,Local,1,1.0,50,Online,1,2582.219607,4.0,Compact,16861.65989,black,21835.92433,1
24375,57,M,1.0,90,40441,1,1,Own,80020,1/3/2016,Sunday,Local,0,0.0,95,Broker,1,3475.4087270000005,6.0,Large,25753.812319999997,red,22304.79158,0
24377,34,F,1.0,92,35269,1,0,Rent,50003,12/5/2015,Saturday,Parking Lot,0,0.0,27,Broker,0,6454.830172,2.0,Medium,12354.17378,gray,27977.27776,0
24380,31,M,1.0,65,34334,0,1,Own,50008,1/14/2016,Thursday,Parking Lot,1,0.0,76,Broker,1,8856.867605,5.0,Medium,41828.08238,silver,10105.52098,1
24381,38,M,1.0,83,36378,1,1,Own,80024,8/19/2016,Friday,Highway,1,0.0,63,Phone,1,9648.497622,8.0,Compact,53507.48261,silver,9156.24561,0
24382,25,M,0.0,94,32193,1,1,Rent,85076,10/15/2015,Thursday,Highway,0,0.0,85,Online,1,2244.179706,5.0,Medium,15324.67896,white,37491.80981,0
24384,82,F,1.0,63,44043,1,1,Rent,80020,4/22/2016,Friday,Local,0,0.0,49,Phone,1,4727.276064,4.0,Medium,33308.22854,gray,31631.397269999998,0
24385,32,F,1.0,66,34670,1,1,Own,80015,12/17/2015,Thursday,Parking Lot,2,0.0,100,Broker,1,5192.443787,10.0,Large,14493.947080000002,blue,33913.13526,0
24386,34,M,1.0,58,35265,1,1,Rent,80017,6/20/2015,Saturday,Parking Lot,1,0.0,26,Broker,1,6377.808275,2.0,Compact,22068.35184,black,24906.34605,0
24390,41,M,1.0,76,37126,1,0,Own,80037,4/28/2015,Tuesday,Parking Lot,0,1.0,1,Phone,1,6363.364934,2.0,Medium,11639.03393,red,6691.246351,0
24391,74,M,1.0,91,43032,1,0,Rent,85046,10/16/2015,Friday,Local,0,1.0,100,Phone,1,5013.53868,4.0,Large,10537.3955,red,14770.59875,0
24392,42,F,1.0,93,37380,1,1,Own,20115,2/17/2015,Tuesday,Parking Lot,0,0.0,73,Broker,0,5475.298932,3.0,Compact,28153.955739999998,silver,31768.32415,0
24393,46,M,0.0,72,38279,1,1,Rent,80004,4/24/2016,Sunday,Local,0,0.0,94,Broker,1,1675.4597509999999,4.0,Large,16586.73403,silver,17045.90048,0
24394,54,M,1.0,93,39895,0,1,Own,80015,11/28/2015,Saturday,Parking Lot,2,0.0,45,Broker,1,4239.942105,8.0,Medium,12580.52474,gray,38726.15481,0
24395,43,F,1.0,80,37612,1,1,Own,80021,6/10/2015,Wednesday,Highway,0,0.0,12,Broker,1,7118.262119,3.0,Compact,23330.26578,red,17157.08816,0
24397,66,F,1.0,91,41908,1,0,Own,50052,12/6/2015,Sunday,Highway,0,0.0,67,Broker,0,5110.419107,2.0,Large,14764.19354,red,19978.51995,0
24398,56,F,1.0,91,40258,1,1,Own,50047,12/24/2016,Saturday,Local,0,0.0,94,Broker,0,6360.097012,6.0,Medium,31843.1666,gray,29917.133339999997,0
24400,34,M,1.0,75,35268,1,1,Rent,50049,1/6/2016,Wednesday,Parking Lot,0,0.0,66,Phone,0,4134.18355,6.0,Medium,13228.94514,gray,16899.235630000003,0
24401,44,M,0.0,70,37862,1,1,Own,15012,5/20/2015,Wednesday,Local,0,0.0,50,Broker,1,1536.116515,2.0,Medium,24111.30302,blue,35723.94043,0
24402,42,F,0.0,69,37358,1,1,Rent,15052,9/2/2015,Wednesday,Local,0,0.0,90,Online,1,5106.596337,5.0,Large,17838.55187,blue,20912.254780000003,1
24403,45,F,0.0,87,38071,1,0,Rent,80007,5/23/2016,Monday,Local,0,1.0,54,Broker,0,5192.913377000001,3.0,Large,29976.33838,silver,45887.76428,0
24404,30,M,1.0,58,34007,1,1,Rent,80021,2/23/2016,Tuesday,Highway,1,0.0,2,Phone,1,6684.220933,6.0,Medium,24724.170280000002,silver,7184.109225,0
24405,49,F,0.0,80,38932,0,0,Own,85042,5/1/2016,Sunday,Local,0,0.0,84,Phone,1,7319.765901999999,2.0,Compact,15768.6183,red,22287.241680000003,0
